Date,Symbol,Open,High,Low,Close,VWAP,Volume,Turnover
23-03-2007,ITC,149,150,143.65,144.15,144.98,10864112,1.57512E+14
26-03-2007,ITC,145,148.9,142,142.25,143.18,7257483,1.03911E+14
28-03-2007,ITC,142,144,140.5,143.35,142.8,6740079,9.62477E+13
29-03-2007,ITC,144,148.5,143,146.95,145.7,10732055,1.56361E+14
30-03-2007,ITC,147,153.25,145.15,151.15,150.51,11912926,1.79303E+14
02-04-2007,ITC,151.2,151.2,146.05,146.8,148.02,5586084,8.26864E+13
03-04-2007,ITC,147,150.3,147,149.5,148.95,3062360,4.56146E+13
04-04-2007,ITC,154.7,154.7,147.6,148.35,150.07,4472138,6.71128E+13
05-04-2007,ITC,148.15,149,147,148.2,148.09,1605116,2.37695E+13
09-04-2007,ITC,147.3,155.9,147.3,155.3,153.37,4208311,6.45433E+13
10-04-2007,ITC,155.6,160.5,155,159.85,158.69,6388736,1.01382E+14
11-04-2007,ITC,160.9,162.75,159,160.5,160.85,5014430,8.06563E+13
12-04-2007,ITC,159.2,160.5,155.35,156.25,157.62,3532230,5.56739E+13
13-04-2007,ITC,157.7,159.2,152.15,153.45,155.76,5326455,8.29662E+13
16-04-2007,ITC,155,159.2,155,158.5,158.01,3547995,5.60617E+13
17-04-2007,ITC,158.9,159.5,155.05,156.05,157.61,3093385,4.87535E+13
18-04-2007,ITC,156.55,158.5,155.6,156.9,157.34,4762481,7.49339E+13
19-04-2007,ITC,156.05,160,154.8,159.1,157.79,5335200,8.41866E+13
20-04-2007,ITC,160.4,162.15,159.6,160.4,160.83,6585895,1.05921E+14
23-04-2007,ITC,161,162.2,154.8,156.3,156.63,7627426,1.1947E+14
24-04-2007,ITC,156.3,157.6,154.8,156.45,156.5,6554401,1.02575E+14
25-04-2007,ITC,156.5,162.5,155.15,161.8,158.91,7285392,1.15769E+14
26-04-2007,ITC,163,164,160.1,161.55,161.84,7660006,1.2397E+14
27-04-2007,ITC,162,162,159.15,160.65,160.64,2717893,4.36601E+13
30-04-2007,ITC,161.5,162,157.1,160.05,159.27,3305093,5.26414E+13
03-05-2007,ITC,161.7,162.9,160.15,161.8,161.87,2075939,3.36028E+13
04-05-2007,ITC,163,163,159.9,161.05,161.24,3221931,5.19498E+13
07-05-2007,ITC,161.8,162.7,159.6,161,160.76,4098162,6.58831E+13
08-05-2007,ITC,161,161.8,159.15,160,160.28,4189791,6.71539E+13
09-05-2007,ITC,160,161.85,158.9,160.7,160.83,3548440,5.70681E+13
10-05-2007,ITC,163.9,167.15,160.65,163.7,164.98,6044458,9.97242E+13
11-05-2007,ITC,162.9,162.95,160.15,162.15,161.86,4389711,7.10524E+13
14-05-2007,ITC,164,165.4,161.5,162.05,163.06,2137213,3.48488E+13
15-05-2007,ITC,162.05,164,160.75,162,162.35,2020444,3.28021E+13
16-05-2007,ITC,162,163.9,160,163.4,162.33,2536604,4.11763E+13
17-05-2007,ITC,164,166.3,163.05,165.1,165.19,4384706,7.24324E+13
18-05-2007,ITC,164.9,168,162.55,167.1,166.63,3391187,5.65069E+13
21-05-2007,ITC,168,172,167.75,170.85,170.42,3450345,5.88019E+13
22-05-2007,ITC,171,171.9,165.55,170.7,169.97,4290378,7.29232E+13
23-05-2007,ITC,169.75,171,165.6,166.25,167.82,3504290,5.88078E+13
24-05-2007,ITC,167,167.2,164.65,166.1,165.83,2662215,4.41475E+13
25-05-2007,ITC,165.1,168.65,163.1,166.8,166.31,3898214,6.48293E+13
28-05-2007,ITC,168,169.5,165.5,166.4,166.98,3470648,5.7954E+13
29-05-2007,ITC,169,169,164.45,165,165.47,3621465,5.99247E+13
30-05-2007,ITC,165,165,160.15,162.3,162.19,10285659,1.6682E+14
31-05-2007,ITC,163.05,166.4,161.1,163.8,162.79,8780994,1.42949E+14
01-06-2007,ITC,162.6,165,160.15,161.05,161.64,10392507,1.67987E+14
04-06-2007,ITC,164.8,165.8,162.2,164.9,164.34,4883445,8.02537E+13
05-06-2007,ITC,164.75,164.75,161.15,161.85,162.17,4927959,7.99172E+13
06-06-2007,ITC,165.7,165.7,145,157.85,159.15,4941215,7.86375E+13
07-06-2007,ITC,157.95,158.85,154.5,154.9,155.93,4137891,6.45235E+13
08-06-2007,ITC,154,154.9,149.9,150.6,151.66,9127668,1.38426E+14
11-06-2007,ITC,153,155.9,152,153.9,154.23,4381341,6.75743E+13
12-06-2007,ITC,155,155.35,152.7,153.85,154.13,2491092,3.83959E+13
13-06-2007,ITC,154,154,151.3,152.05,152.07,2891385,4.39685E+13
14-06-2007,ITC,153.25,154.4,151.35,151.6,152.05,3863439,5.87438E+13
15-06-2007,ITC,152.9,153.5,151.95,152.4,152.66,4897153,7.47582E+13
18-06-2007,ITC,152.7,153.75,152.35,153,152.96,5929648,9.07008E+13
19-06-2007,ITC,153,154,152.75,153.05,153.09,2692504,4.12185E+13
20-06-2007,ITC,153.8,155.65,152.9,155.05,154.55,2608517,4.03136E+13
21-06-2007,ITC,154,155.25,152.8,154.4,153.93,5637847,8.67806E+13
22-06-2007,ITC,153.1,154.7,153.1,154,153.92,5699376,8.77238E+13
25-06-2007,ITC,155,155,153.25,154.15,154,4707067,7.24896E+13
26-06-2007,ITC,153.45,155.5,153,154.15,154.76,2579414,3.99198E+13
27-06-2007,ITC,154.5,154.5,152.85,153.6,153.53,2745347,4.21485E+13
28-06-2007,ITC,154,157.45,152.8,155.1,154.19,5936131,9.15288E+13
29-06-2007,ITC,157,157.1,153.65,154.7,154.32,2225968,3.43504E+13
02-07-2007,ITC,155,155.2,153.75,154,154.02,3406438,5.24648E+13
03-07-2007,ITC,154,156.75,154,156.35,155.92,1829033,2.85184E+13
04-07-2007,ITC,156.35,158.45,156,157.95,157.25,1296241,2.03839E+13
05-07-2007,ITC,158.1,158.45,155,155.65,156.1,2239206,3.4953E+13
06-07-2007,ITC,145,158.4,145,155.5,156.39,5498920,8.59956E+13
09-07-2007,ITC,156.05,157.4,154.85,155.65,155.9,2617303,4.08048E+13
10-07-2007,ITC,155.55,155.55,153,153.7,154.06,4720294,7.27211E+13
11-07-2007,ITC,153.8,154,151.3,152.55,152.41,6914272,1.05379E+14
12-07-2007,ITC,153,154.8,152.4,152.9,153.45,8791054,1.34899E+14
13-07-2007,ITC,153.6,157.45,153.6,155.35,155.89,6842249,1.06666E+14
16-07-2007,ITC,155,157.45,152.6,154.25,155.23,9609580,1.49165E+14
17-07-2007,ITC,156,156.5,154.5,155.7,155.73,10224546,1.5923E+14
18-07-2007,ITC,155.95,156.35,152.8,154.1,154.26,4814933,7.42728E+13
19-07-2007,ITC,154.5,155,152.65,153.95,153.72,3588706,5.51668E+13
20-07-2007,ITC,154.95,155,153.1,154.4,154.1,2366552,3.64682E+13
23-07-2007,ITC,153.1,154.5,153,153.6,153.7,2126211,3.26798E+13
24-07-2007,ITC,154,154.7,152,152.2,152.77,5054082,7.72087E+13
25-07-2007,ITC,152.25,167,152,165.9,163.11,25054845,4.08681E+14
26-07-2007,ITC,166,169.5,162.1,167.7,165.82,10777997,1.78722E+14
27-07-2007,ITC,166,179.9,160.55,172.4,171.21,25612407,4.3852E+14
30-07-2007,ITC,176,176,166.15,167.45,168.58,10739434,1.81046E+14
31-07-2007,ITC,168,174.95,167.9,171,172.52,7939282,1.36967E+14
01-08-2007,ITC,170.5,171,164.3,167.05,166.73,6074766,1.01286E+14
02-08-2007,ITC,167.95,169.7,165,167.8,166.85,4297140,7.16975E+13
03-08-2007,ITC,168.4,172.7,168.25,169.75,170.69,5115242,8.73143E+13
06-08-2007,ITC,165,173.5,164.15,172.55,169.29,3771562,6.38506E+13
07-08-2007,ITC,173,174.95,166.3,166.95,170.88,6724179,1.149E+14
08-08-2007,ITC,172,173,166.2,167.4,167.68,4998047,8.38074E+13
09-08-2007,ITC,169.5,170.9,163.35,163.95,166.2,4624366,7.68552E+13
10-08-2007,ITC,163.5,164.65,156.2,163.4,161.01,4448862,7.16299E+13
13-08-2007,ITC,165,165.95,163.1,164.8,164.47,2406996,3.95879E+13
14-08-2007,ITC,165.95,166.55,162.95,165,164.3,2783776,4.57367E+13
16-08-2007,ITC,162,163,155.35,157.6,159.52,5936925,9.47041E+13
17-08-2007,ITC,158,159.5,152.4,153.55,154.86,8003078,1.23934E+14
20-08-2007,ITC,159,159,156,156.3,157.04,5546319,8.70981E+13
21-08-2007,ITC,158,158,151.75,152.2,153.98,6087269,9.3734E+13
22-08-2007,ITC,154.9,160.6,153.5,158.25,157.73,9816940,1.54841E+14
23-08-2007,ITC,160.1,164,159.45,160.4,161.1,5673471,9.13983E+13
24-08-2007,ITC,157.8,163.5,157.8,161.65,161.94,2015545,3.26388E+13
27-08-2007,ITC,163.5,165.5,162.1,165.1,164.17,2448177,4.01909E+13
28-08-2007,ITC,165.1,170.2,157.1,167.45,167.78,6824063,1.14492E+14
29-08-2007,ITC,163,169.9,163,168.55,167.61,4646736,7.78819E+13
30-08-2007,ITC,168,172.95,168,171.6,170.73,14215161,2.42702E+14
31-08-2007,ITC,172.5,172.5,169.9,170.8,170.51,3732346,6.36408E+13
03-09-2007,ITC,170.65,174.6,170,173.8,172.52,3765992,6.49725E+13
04-09-2007,ITC,174.7,174.7,170.35,172.75,172.13,2686577,4.62439E+13
05-09-2007,ITC,172.95,173.5,170.5,172.05,171.94,2134333,3.66967E+13
06-09-2007,ITC,170.25,176.75,170.25,174.95,173.1,2350051,4.06787E+13
07-09-2007,ITC,175.5,180.8,175.15,177.8,178.43,6603965,1.17834E+14
10-09-2007,ITC,176,185,175.25,184.7,183.47,8028055,1.47292E+14
11-09-2007,ITC,185.05,189,182.65,183.85,185.85,6788862,1.26172E+14
12-09-2007,ITC,184.25,186,178.6,179.9,181.76,2927946,5.32174E+13
13-09-2007,ITC,180.5,181.4,177.95,179,179.04,3756037,6.72482E+13
14-09-2007,ITC,180.3,184.65,179.7,180.95,181.98,4874591,8.87099E+13
17-09-2007,ITC,181.5,184,179.35,180.85,181.59,2834832,5.14774E+13
18-09-2007,ITC,180,181.9,179.2,180.25,180.4,1889711,3.40897E+13
19-09-2007,ITC,180.5,189.3,180.5,187.35,184.81,8566558,1.58316E+14
20-09-2007,ITC,188,195,187,194.1,191.72,9323768,1.78751E+14
21-09-2007,ITC,194,194,187.2,190.9,190.66,6068841,1.15707E+14
24-09-2007,ITC,188,192.9,186.9,187.65,188.01,4129578,7.76418E+13
25-09-2007,ITC,185.6,190,185.25,187.15,187.36,4796557,8.98686E+13
26-09-2007,ITC,188,189.4,183.75,184.55,186.75,3467464,6.47548E+13
27-09-2007,ITC,185.9,189.35,183.25,185.45,186.46,11660245,2.17418E+14
28-09-2007,ITC,185.75,193.1,184,189.8,189.53,5441792,1.03141E+14
01-10-2007,ITC,190.75,192.9,184.5,185.9,186.41,6284904,1.17155E+14
03-10-2007,ITC,186,190.85,184.15,187.4,188.31,7956551,1.49827E+14
04-10-2007,ITC,188,188,180.55,185.45,183.95,5995885,1.10296E+14
05-10-2007,ITC,185.45,186.8,177.8,178.75,180.98,3745929,6.77923E+13
08-10-2007,ITC,180,181,174.15,178.15,177.42,3801458,6.7445E+13
09-10-2007,ITC,175,188,175,184.9,181.9,5613689,1.02115E+14
10-10-2007,ITC,179.4,186.9,179.4,184.1,183.41,3276223,6.00891E+13
11-10-2007,ITC,180.25,190,180.25,189.55,187.09,5213323,9.7534E+13
12-10-2007,ITC,189,190,184.35,185.4,186.58,5169085,9.64438E+13
15-10-2007,ITC,185.6,188.45,182.5,187.15,186.53,5492659,1.02457E+14
16-10-2007,ITC,187,189.6,183.5,186.15,185.2,3826517,7.08655E+13
17-10-2007,ITC,178.5,185.8,170.25,184.5,178.78,4784478,8.55362E+13
18-10-2007,ITC,185,189.75,180.25,183.25,185.82,6011232,1.11701E+14
19-10-2007,ITC,181.9,181.9,174.5,176.15,177.82,3988158,7.09178E+13
22-10-2007,ITC,175.9,179.8,172.6,177.35,177.34,3126462,5.54454E+13
23-10-2007,ITC,178,186.4,178,185.3,182.68,6164100,1.12604E+14
24-10-2007,ITC,186,188.4,182,184.3,184.23,2893209,5.33006E+13
25-10-2007,ITC,183.4,184,180.65,182.9,182.54,5107133,9.32243E+13
26-10-2007,ITC,184.5,190.7,178.45,180.25,183.4,8894356,1.6312E+14
29-10-2007,ITC,182.7,185,181.5,182.6,183.38,6164127,1.1304E+14
30-10-2007,ITC,182.75,183,178,179.55,180.64,3626644,6.551E+13
31-10-2007,ITC,180,181.95,177,178.9,179.91,5603741,1.00818E+14
01-11-2007,ITC,178.2,180.7,170.7,171.7,173.82,5551886,9.65017E+13
02-11-2007,ITC,171,177.25,168,175.1,175.57,5740183,1.00781E+14
05-11-2007,ITC,174,175.1,170.15,171.2,172.7,6078382,1.04976E+14
06-11-2007,ITC,174,174.9,170.35,173.75,172.32,4587673,7.90555E+13
07-11-2007,ITC,174,175.9,169.8,170.7,173.28,3735602,6.47307E+13
08-11-2007,ITC,171,171.5,165,170.2,169.01,1725192,2.91582E+13
09-11-2007,ITC,172.8,175,167.8,168.8,169.34,317844,5.38228E+12
12-11-2007,ITC,167,180.4,165.05,178.8,175.27,5971024,1.04651E+14
13-11-2007,ITC,177.8,180.25,170.3,177.95,176.31,5655485,9.97136E+13
14-11-2007,ITC,182.3,184.35,179.5,182.7,181.94,4843462,8.81226E+13
15-11-2007,ITC,180.2,190.9,180.2,189.45,187.28,9976352,1.86841E+14
16-11-2007,ITC,190,208,187,205.1,200.82,16682425,3.35013E+14
19-11-2007,ITC,212,214.7,196.1,198.8,202.83,12366421,2.50824E+14
20-11-2007,ITC,198,204.5,194.6,196.65,199.8,7619518,1.52241E+14
21-11-2007,ITC,197,201.8,182.3,185.4,192.95,7575365,1.46165E+14
22-11-2007,ITC,185,187.9,180.15,185.1,184.77,5214883,9.63568E+13
23-11-2007,ITC,187,189.8,181.35,184.65,184.72,3895589,7.19609E+13
26-11-2007,ITC,186,191.85,185.2,187.7,187.83,3523147,6.61766E+13
27-11-2007,ITC,187.7,189,184.4,185.95,186.28,2620125,4.88077E+13
28-11-2007,ITC,188.2,193.7,185.05,187.1,188.37,4738569,8.92604E+13
29-11-2007,ITC,189,192.45,182.15,185.75,187.83,8370394,1.57224E+14
30-11-2007,ITC,187,190,185.1,188.35,188.19,3971773,7.47467E+13
03-12-2007,ITC,190.9,193.4,188.2,191.65,190.95,2453989,4.68579E+13
04-12-2007,ITC,192.4,193.8,190.5,192.25,191.98,2381386,4.57183E+13
05-12-2007,ITC,193,194,188.15,192.7,190.92,4383140,8.36839E+13
06-12-2007,ITC,192.7,196.95,191.25,193.1,194.55,3182652,6.19191E+13
07-12-2007,ITC,193.1,194.7,184.7,188.15,188.54,5117404,9.64824E+13
10-12-2007,ITC,191.2,191.9,185.35,186.7,187.05,2495391,4.66759E+13
11-12-2007,ITC,197.8,197.8,185.1,187.5,188.38,2870416,5.4072E+13
12-12-2007,ITC,186.5,190.55,184.4,189.6,186.4,7567984,1.41067E+14
13-12-2007,ITC,190,202.5,190,196.35,198.19,9093340,1.80218E+14
14-12-2007,ITC,198.5,203.9,195.3,200.7,201.77,9991238,2.01595E+14
17-12-2007,ITC,200.9,207,190.25,193.5,201.72,7495405,1.512E+14
18-12-2007,ITC,200,210,192.05,197.55,196.2,4123846,8.09078E+13
19-12-2007,ITC,201.05,204.5,193.5,199.7,200.35,4861010,9.73903E+13
20-12-2007,ITC,200,201.9,195.55,196.5,197.85,3611923,7.14624E+13
24-12-2007,ITC,203.8,203.8,193.25,198.05,199.34,5663992,1.12904E+14
26-12-2007,ITC,199.1,200.85,197.35,199.85,199.79,3515550,7.02373E+13
27-12-2007,ITC,200.1,206,200.05,203.55,203.69,13274349,2.70387E+14
28-12-2007,ITC,200,207.25,199.2,206.55,205.7,7423761,1.52708E+14
31-12-2007,ITC,206.55,211.9,206.55,209.45,209.65,4948360,1.03742E+14
01-01-2008,ITC,212,220.85,210.1,217.6,217.9,11524699,2.51123E+14
02-01-2008,ITC,219.9,227.4,214.3,221.1,220.16,18150486,3.99607E+14
03-01-2008,ITC,220,221,212.05,214.45,216.34,14458813,3.12807E+14
04-01-2008,ITC,215,220.2,213.15,219.35,217.21,11891464,2.583E+14
07-01-2008,ITC,211.7,235,211.7,231.3,227.18,16797298,3.81601E+14
08-01-2008,ITC,233.8,239.4,224.1,231,232.75,17015439,3.96034E+14
09-01-2008,ITC,229.5,234.45,226.1,228.05,230.77,9568306,2.2081E+14
10-01-2008,ITC,229,230,218.15,219.8,224.82,6214337,1.39709E+14
11-01-2008,ITC,220,225.3,214.4,220.45,217.72,5368536,1.16881E+14
14-01-2008,ITC,222.9,226,218.25,224.5,222.87,4938006,1.10052E+14
15-01-2008,ITC,225.1,226.9,214.75,216.35,221.15,3354360,7.41803E+13
16-01-2008,ITC,215,216.4,201.15,208.95,207.17,8842005,1.83179E+14
17-01-2008,ITC,208,221.95,208,217.75,216.9,5685106,1.23307E+14
18-01-2008,ITC,217.75,220,208,212.65,215.46,8842903,1.9053E+14
21-01-2008,ITC,213,214,190,201.85,202.62,12071851,2.44596E+14
22-01-2008,ITC,189.9,200,169,182.9,181.7,13189473,2.39652E+14
23-01-2008,ITC,189,200,179,194.85,191.15,12173734,2.32699E+14
24-01-2008,ITC,197,202,180.2,187.5,196.07,6304131,1.23603E+14
25-01-2008,ITC,194,201,190.3,198.45,196.37,5434586,1.06717E+14
28-01-2008,ITC,190,200,190,196.25,196.03,5508442,1.07984E+14
29-01-2008,ITC,198.7,205.85,198,201.2,202.21,5084052,1.02802E+14
30-01-2008,ITC,209.5,209.5,189.1,199.35,196.22,5193056,1.01897E+14
31-01-2008,ITC,201,201,191.5,195.55,196.03,9480544,1.85847E+14
01-02-2008,ITC,192.25,207.4,192.25,205.15,199.96,3727768,7.45414E+13
04-02-2008,ITC,208,211.9,201.65,204.8,207.5,3822243,7.93112E+13
05-02-2008,ITC,207,208,201.35,205.95,204.77,3579198,7.32925E+13
06-02-2008,ITC,201,203,196.4,200,200.42,3352602,6.71928E+13
07-02-2008,ITC,200,201.25,190.25,192.1,195.17,4934723,9.63086E+13
08-02-2008,ITC,193,199.75,191.15,198,195.5,5860870,1.1458E+14
11-02-2008,ITC,198,199.8,179,185.4,190.77,5173807,9.87023E+13
12-02-2008,ITC,184.9,187.7,182.1,185.55,185.02,3162133,5.85048E+13
13-02-2008,ITC,188.5,197.75,187,196.25,192.71,5474525,1.05497E+14
14-02-2008,ITC,200.1,204,196.1,199.25,199.02,4200286,8.3596E+13
15-02-2008,ITC,194.9,203.95,194.9,202.85,200.75,7273803,1.46023E+14
18-02-2008,ITC,203.1,211.45,198.85,209.8,204.63,7425923,1.51958E+14
19-02-2008,ITC,207,213,202.25,205.4,207.18,5383026,1.11525E+14
20-02-2008,ITC,205.4,205.5,199.05,201.95,201.02,3310390,6.6544E+13
21-02-2008,ITC,204.05,205,198.5,201.35,201.46,2943802,5.93067E+13
22-02-2008,ITC,199,201.9,199,200.15,200.43,1545558,3.09772E+13
25-02-2008,ITC,201.9,204.9,200.15,201.85,202.52,2760134,5.58974E+13
26-02-2008,ITC,202,203.7,200.4,201.45,201.52,2753434,5.54874E+13
27-02-2008,ITC,203,203.8,197.5,202.35,201.42,5719263,1.15196E+14
28-02-2008,ITC,198,203.7,198,202.25,202.02,6240640,1.26077E+14
29-02-2008,ITC,202,207,199.8,202.75,204.04,10452174,2.1327E+14
03-03-2008,ITC,198.3,198.3,189.35,192.55,193.62,23554124,4.56055E+14
04-03-2008,ITC,193,194.4,182.1,184.9,190.28,13514342,2.57155E+14
05-03-2008,ITC,183.9,195.85,182,194.55,191.17,8691931,1.66163E+14
07-03-2008,ITC,193.1,195,187,190.75,190.64,9632528,1.83635E+14
10-03-2008,ITC,187,194.75,186.3,191,190.98,5666278,1.08213E+14
11-03-2008,ITC,186.5,195,186.5,192.25,192.01,8733555,1.67697E+14
12-03-2008,ITC,194.1,198,189.75,190.5,191.87,4832157,9.27133E+13
13-03-2008,ITC,188,190,181.75,185.6,185.75,5177484,9.61733E+13
14-03-2008,ITC,188.65,193,186,191.7,190.25,6207831,1.18105E+14
17-03-2008,ITC,189.05,191.4,182.75,185.75,188.02,6934635,1.30384E+14
18-03-2008,ITC,186.8,190,180.35,183.05,185.66,5167279,9.59333E+13
19-03-2008,ITC,188,189.7,184.45,187.3,187.06,5468265,1.0229E+14
24-03-2008,ITC,196.65,196.65,185.05,191.15,190.63,4511546,8.6004E+13
25-03-2008,ITC,200,205,190,191.55,192.76,6857962,1.32193E+14
26-03-2008,ITC,191.05,196.5,190.1,195.3,193.71,4947153,9.58305E+13
27-03-2008,ITC,195.8,202,193,200.1,199.01,6067057,1.20742E+14
28-03-2008,ITC,200,208,200,206.5,204.95,4927776,1.00993E+14
31-03-2008,ITC,207,210.8,203.05,206.25,207.39,4221415,8.75482E+13
01-04-2008,ITC,208,212.75,205.75,210.6,208.77,3745102,7.81857E+13
02-04-2008,ITC,213,216.8,204,208,209.95,4257272,8.93827E+13
03-04-2008,ITC,208.1,210.5,206.25,208.05,208.65,4144237,8.64696E+13
04-04-2008,ITC,205.15,207.85,199.2,200.6,203.14,5311787,1.07904E+14
07-04-2008,ITC,204.8,214.45,200.6,210.35,209.84,7772491,1.63102E+14
08-04-2008,ITC,211,211,206.25,208.55,208.73,6728116,1.40436E+14
09-04-2008,ITC,206,208.4,203.6,207.4,205.97,2371440,4.88435E+13
10-04-2008,ITC,206.3,209.75,204.65,206.65,207.49,4266741,8.85294E+13
11-04-2008,ITC,207,208.35,203.1,204.05,205.63,3835108,7.88602E+13
15-04-2008,ITC,203.5,209.5,202.05,207.9,206.89,5248458,1.08585E+14
16-04-2008,ITC,209.9,210.7,207.2,210,209.34,3836299,8.03087E+13
17-04-2008,ITC,211.1,212.9,205.1,211.45,211.19,3087584,6.52073E+13
21-04-2008,ITC,212.3,215,207.45,208.2,210.79,2518568,5.30899E+13
22-04-2008,ITC,207.8,215,206.05,213.3,211.78,3152247,6.67575E+13
23-04-2008,ITC,214,216,211.35,211.9,212.72,2877976,6.12197E+13
24-04-2008,ITC,211.1,214.95,208.75,209.95,210.06,4794516,1.00713E+14
25-04-2008,ITC,213.9,213.9,209.2,212.9,210.87,2501657,5.2753E+13
28-04-2008,ITC,214,216,210.25,211.6,213.21,3214581,6.85393E+13
29-04-2008,ITC,212.95,215,210.8,212.3,212.92,3522113,7.49912E+13
30-04-2008,ITC,210.5,220.8,210.5,219.9,217.91,7573566,1.65032E+14
02-05-2008,ITC,222.1,224.7,218.55,220.95,221.63,3255504,7.21505E+13
05-05-2008,ITC,219.9,223.4,218,220.75,221.05,2681095,5.92664E+13
06-05-2008,ITC,219,226.65,219,224.85,225.03,5548579,1.24861E+14
07-05-2008,ITC,225.6,229.7,223.55,226.65,226.73,4993575,1.13221E+14
08-05-2008,ITC,226.5,226.5,213.5,215,217.43,6330948,1.37656E+14
09-05-2008,ITC,215,220,213.3,218.55,217.11,5833211,1.26645E+14
12-05-2008,ITC,217.25,225,214.8,223.8,220.94,3608382,7.97223E+13
13-05-2008,ITC,225,229,220.4,225.35,224.29,4013173,9.00105E+13
14-05-2008,ITC,223,228.25,222.5,226.3,226.2,3519233,7.96065E+13
15-05-2008,ITC,227.1,228,224.1,226.2,226.05,3337210,7.54376E+13
16-05-2008,ITC,226.2,228,223,227.1,225.33,2445705,5.51094E+13
20-05-2008,ITC,226,227.7,223.5,225.75,225.89,2699411,6.09777E+13
21-05-2008,ITC,224,232.4,223.6,228.2,229.07,4677300,1.07142E+14
22-05-2008,ITC,227,231,220,223.4,224.37,6067264,1.36132E+14
23-05-2008,ITC,223.4,225.9,211.15,213.6,217.88,5869352,1.27879E+14
26-05-2008,ITC,211.85,211.85,201.55,205.5,205.82,9150183,1.88328E+14
27-05-2008,ITC,206.5,215.5,206,209.1,211.44,10010813,2.11668E+14
28-05-2008,ITC,211.1,223.25,211.1,221.95,217.24,9932672,2.15773E+14
29-05-2008,ITC,221.95,223.95,213.25,215.95,217.45,5265336,1.14494E+14
30-05-2008,ITC,217,220.4,215.1,217.75,218.51,4086104,8.92857E+13
02-06-2008,ITC,219.2,224,216.55,219.95,221.13,6194080,1.36967E+14
03-06-2008,ITC,218,220.9,214.15,219.9,217.22,4509567,9.79562E+13
04-06-2008,ITC,224.1,224.1,213,215.8,217.33,2951040,6.41358E+13
05-06-2008,ITC,218.1,223.75,213,222.5,219.98,3783339,8.3225E+13
06-06-2008,ITC,224,225,211.35,213.45,218.75,4484088,9.80902E+13
09-06-2008,ITC,209.4,213.4,205,207.35,208.57,4290915,8.94964E+13
10-06-2008,ITC,208,208,198.15,201.55,201.07,7711657,1.55062E+14
11-06-2008,ITC,202,203.4,194.8,199.5,198.82,12191554,2.4239E+14
12-06-2008,ITC,196.15,202.6,195.2,199.95,199.8,6339891,1.2667E+14
13-06-2008,ITC,200,201.4,194.65,198.15,197.74,4523513,8.94473E+13
16-06-2008,ITC,199.9,202.1,197.5,201.5,199.93,4755135,9.50692E+13
17-06-2008,ITC,202,204.9,201,203.25,203.12,1866767,3.79185E+13
18-06-2008,ITC,205,207.25,202.5,205.95,204.38,3734396,7.63251E+13
19-06-2008,ITC,203,206.4,201.05,205.8,204.45,3039890,6.2151E+13
20-06-2008,ITC,205.9,205.9,194.5,198.4,199.17,4454058,8.87113E+13
23-06-2008,ITC,197,204.25,193.05,195.4,197.57,5763923,1.13878E+14
24-06-2008,ITC,199.8,199.8,187,191.5,190.07,8691723,1.65205E+14
25-06-2008,ITC,191,191,182.6,186.45,186.09,6128708,1.14046E+14
26-06-2008,ITC,190,193,186.1,191.75,190.04,6803497,1.29294E+14
27-06-2008,ITC,189.9,189.9,182.6,183.7,184.65,4448931,8.21481E+13
30-06-2008,ITC,183.75,190.75,181,187.8,185.4,3942068,7.30853E+13
01-07-2008,ITC,186.6,190,178.1,183,185.23,2918994,5.40678E+13
02-07-2008,ITC,183,185.95,176.5,179.9,180.12,8111812,1.46111E+14
03-07-2008,ITC,178.8,180.95,168.1,169.3,173.81,5860184,1.01856E+14
04-07-2008,ITC,171,177.9,167.5,171.2,173.62,5675147,9.8533E+13
07-07-2008,ITC,173,179.9,173,177.85,177.66,3332563,5.92053E+13
08-07-2008,ITC,174.95,176.25,168.6,171.8,171.59,4475126,7.67871E+13
09-07-2008,ITC,173.5,186.35,173.35,183.85,182.1,4702471,8.56332E+13
10-07-2008,ITC,182.8,183.85,178,179.15,179.81,2801168,5.03666E+13
11-07-2008,ITC,179.9,182,172.35,174.55,177.1,2212066,3.91747E+13
14-07-2008,ITC,175.5,178.9,167.35,168.6,171.95,5304361,9.12093E+13
15-07-2008,ITC,167.7,167.7,159,160.45,161.71,5591731,9.04221E+13
16-07-2008,ITC,159.85,168.4,156.65,162.35,164.26,8137508,1.33669E+14
17-07-2008,ITC,166,169.9,162.6,167.25,165.98,5071763,8.4179E+13
18-07-2008,ITC,168.1,178.9,165.05,176.25,172.61,5000611,8.63133E+13
21-07-2008,ITC,176.25,185.45,173,179.2,180.59,6249065,1.12849E+14
22-07-2008,ITC,179.15,190.25,177.35,189.85,186.47,8239552,1.53645E+14
23-07-2008,ITC,194.35,199.7,187.95,191.6,190.94,10629539,2.02961E+14
24-07-2008,ITC,191.6,196.8,187.6,190.5,190.28,3674488,6.99193E+13
25-07-2008,ITC,189.9,192,185.65,189.15,188.71,3553458,6.70563E+13
28-07-2008,ITC,189.05,193.5,188,190.65,191.99,3678450,7.06238E+13
29-07-2008,ITC,189,190.9,184.25,189.6,187.59,3413270,6.40284E+13
30-07-2008,ITC,188,191.8,185,188.3,188.29,3940433,7.41928E+13
31-07-2008,ITC,191,191.9,177,186.8,181.88,19596987,3.56439E+14
